Code,Country,Study,Submission,Documents,Note,Date
ES,Spain,Pre-Market,Competent Authority,"a statement indicating whether or not the device incorporates, as an integral part, a substance or human blood derivative referred to in Section 10 of Annex 1 of Directive 90/385/EEC respectively section 7.4 of Annex I of Directive 93/42/EEC;",,2022-07-15
ES,Spain,Pre-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
ES,Spain,Post-Market,Competent Authority,EC favorable responds,,2022-07-15
ES,Spain,Post-Market,Competent Authority,CE certification,,2022-07-15
ES,Spain,Post-Market,Competent Authority,CIP in Spanish,,2022-07-15
ES,Spain,Post-Market,Competent Authority,IFU in Spanish,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,MANDATORY,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Cover letter,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Application form,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,CIP,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,CEP,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Synopsis,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Statement of conformity,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Example of labels,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,List of GSPRs,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,AS APLICABLE,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Risk management documentation,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Test reports,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Suitability of the investigators,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
FI,Finland,Pre-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
FI,Finland,Pre-Market,Competent Authority,Decisions from other countries,,2022-07-15
FI,Finland,Post-Market,Competent Authority,MANDATORY,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Cover letter,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Application form,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
FI,Finland,Post-Market,Competent Authority,CIP,,2022-07-15
FI,Finland,Post-Market,Competent Authority,CEP,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Synopsis,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Statement of conformity,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Example of labels,,2022-07-15
FI,Finland,Post-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
FI,Finland,Post-Market,Competent Authority,List of GSPRs,,2022-07-15
FI,Finland,Post-Market,Competent Authority,AS APLICABLE,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Risk management documentation,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Test reports,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Suitability of the investigators,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
FI,Finland,Post-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
FI,Finland,Post-Market,Competent Authority,CE Certificate,,2022-07-15
FI,Finland,Post-Market,Competent Authority,Decisions from other countries,,2022-07-15
FI,Finland,Post-Market,Competent Authority,PMCF Plan,,2022-07-15
FR,France,Pre-Market,Competent Authority,Main,,2022-07-15
FR,France,Pre-Market,Competent Authority,Application form (FAEC) ,Please refer to Annex 2 of AAP-part 2,2022-07-15
FR,France,Pre-Market,Competent Authority,Clinical evaluation plan (CEP),summary of the clinical evaluation plan (precise Version number and Date),2022-07-15
FR,France,Pre-Market,Competent Authority,Investigator brochure (IB),(precise version number and date),2022-07-15
FR,France,Pre-Market,Competent Authority,Clinical investigation plan (PROTOCOLE),Containing all items of annex XV chap II.3 (precise Version number and Date),2022-07-15
FR,France,Pre-Market,Competent Authority,Protocol synopsis (RESUME),French,2022-07-15
FR,France,Pre-Market,Competent Authority,Other information (Please refer to Annex XV chap II 4),,2022-07-15
FR,France,Pre-Market,Competent Authority,"Signed statement by the natural or legal person responsible for the manufacture of the investigational device in question that it conforms to the general safety and performance requirements apart from the aspects covered by the clinical investigation and that, with regards to those aspects, every precaution has been taken to protect the health and safety of the subject",,2022-07-15
FR,France,Pre-Market,Competent Authority,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,2022-07-15
FR,France,Pre-Market,Competent Authority,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,"The proof of insurance cover must comply with the articles L. 1121-10 and 
R.1121-4 to R1121-9 of the French public health code. It must cover at least 
the period between the first inclusion and the last visit of a French participant. 
It must mention the estimated end date of the study and the contact details 
of the EU legal representative. IN FRENCH",2022-07-15
FR,France,Pre-Market,Competent Authority,Documents to be used to obtain informed consent (NIFC),"Please refer to page 7 of AAP-part 2 for details regarding the modalities of 
submission. IN FRENCH",2022-07-15
FR,France,Pre-Market,Competent Authority,"Patient Information form (including all written information to participants, and compensation of participants)",In French,2022-07-15
FR,France,Pre-Market,Competent Authority,Informed consent sheet,In French,2022-07-15
FR,France,Pre-Market,Competent Authority,Informed consent process,In French,2022-07-15
FR,France,Pre-Market,Competent Authority,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",In french,2022-07-15
FR,France,Pre-Market,Competent Authority,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),Please refer to page 7 of AAP part 2 for details,2022-07-15
FR,France,Pre-Market,Competent Authority,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),if applicable,2022-07-15
FR,France,Pre-Market,Competent Authority,Technical file (DOSSIER_TECHNIQUE),,2022-07-15
FR,France,Pre-Market,Competent Authority,Instruction for use for the clinical investigation ,Version No & Date,2022-07-15
FR,France,Pre-Market,Competent Authority,"Risk management, risk analysis",,2022-07-15
FR,France,Pre-Market,Competent Authority,List of standards and common specifications applied (if not included in the IB),(precise Version number and Date),2022-07-15
FR,France,Pre-Market,Competent Authority,List of technical and functional features and the related expected clinical outcomes of the studied medical device,,2022-07-15
FR,France,Pre-Market,Competent Authority,Critical analysis of non-clinical and clinical data related to the MD studied in relation to the evaluation of the benefits and risks of the investigation,,2022-07-15
FR,France,Pre-Market,Competent Authority,Pre-clinical data,,2022-07-15
FR,France,Pre-Market,Competent Authority,Clinical data,,2022-07-15
FR,France,Pre-Market,Competent Authority,Other documents - National requirements (DOCUMENTS),,2022-07-15
FR,France,Pre-Market,Competent Authority,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",Please refer to page 7 of AAP for details regarding the CV,2022-07-15
FR,France,Pre-Market,Competent Authority,Authorisation of the investigational site (JUS_EQUIPEMENT),,2022-07-15
FR,France,Pre-Market,Competent Authority,Import certificate for investigational medicinal products used in the IC ,If applicable. In French,2022-07-15
FR,France,Pre-Market,Competent Authority,Copy of the authorization issued by the third party to the sponsor to communicate the data related to the MD,,2022-07-15
FR,France,Pre-Market,Competent Authority,PMCF plan,,2022-07-15
FR,France,Post-Market,Competent Authority,Main,,2022-07-15
FR,France,Post-Market,Competent Authority,Application form (FAEC) ,Please refer to Annex 2 of AAP-part 2,2022-07-15
FR,France,Post-Market,Competent Authority,Clinical evaluation plan (CEP),summary of the clinical evaluation plan (precise Version number and Date),2022-07-15
FR,France,Post-Market,Competent Authority,Instruction for use (IFU) for CE medical device used within or without the scope of its intended purpose,(precise version number and date),2022-07-15
FR,France,Post-Market,Competent Authority,Clinical investigation plan (PROTOCOLE),Containing all items of annex XV chap II.3 (precise Version number and Date),2022-07-15
FR,France,Post-Market,Competent Authority,Protocol synopsis (RESUME),French,2022-07-15
FR,France,Post-Market,Competent Authority,Other information (Please refer to Annex XV chap II 4),,2022-07-15
FR,France,Post-Market,Competent Authority,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,2022-07-15
FR,France,Post-Market,Competent Authority,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,"The proof of insurance cover must comply with the articles L. 1121-10 and 
R.1121-4 to R1121-9 of the French public health code. It must cover at least 
the period between the first inclusion and the last visit of a French participant. 
It must mention the estimated end date of the study and the contact details 
of the EU legal representative. IN FRENCH",2022-07-15
FR,France,Post-Market,Competent Authority,Documents to be used to obtain informed consent (NIFC),"Please refer to page 7 of AAP-part 2 for details regarding the modalities of 
submission. IN FRENCH",2022-07-15
FR,France,Post-Market,Competent Authority,"Patient Information form (including all written information to participants, and compensation of participants)",In French,2022-07-15
FR,France,Post-Market,Competent Authority,Informed consent sheet,In French,2022-07-15
FR,France,Post-Market,Competent Authority,Informed consent process,In French,2022-07-15
FR,France,Post-Market,Competent Authority,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",In french,2022-07-15
FR,France,Post-Market,Competent Authority,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),Please refer to page 7 of AAP part 2 for details,2022-07-15
FR,France,Post-Market,Competent Authority,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),if applicable,2022-07-15
FR,France,Post-Market,Competent Authority,Technical file (DOSSIER_TECHNIQUE),,2022-07-15
FR,France,Post-Market,Competent Authority,Statement of conformity: EC declaration of conformity or EU declaration of conformity ,(refer to art.19),2022-07-15
FR,France,Post-Market,Competent Authority,EC certificate,,2022-07-15
FR,France,Post-Market,Competent Authority,Instructions for use for the clinical investigation ,(precise Version number and Date),2022-07-15
FR,France,Post-Market,Competent Authority,Other documents - National requirements (DOCUMENTS),,2022-07-15
FR,France,Post-Market,Competent Authority,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",Please refer to page 7 of AAP for details regarding the CV,2022-07-15
FR,France,Post-Market,Competent Authority,Import certificate for investigational medicinal products used in the IC ,If applicable. In French,2022-07-15
FR,France,Post-Market,Competent Authority,PMCF plan,,2022-07-15
GK,Grece,Pre-Market,Competent Authority,I. Cover letter containing a list of contents and the total budget of the study in Greece (summary),,2022-07-15
GK,Grece,Pre-Market,Competent Authority,"II. General Part: The documentation to be included in the General Part of the filing file to the EOF is set out in Annex XV, Chapter II of Regulation (EU) 2017/745.",,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Application Form,,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Investigator Brochure (IB),,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Clinical Investigation Plan (CIP),,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Compliance statement letter,,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Insurance certificate,,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Patient informed consent form (ICF),,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Data confidentiality letter,,2022-07-15
GK,Grece,Pre-Market,Competent Authority,Instruction for use (IFU),,2022-07-15
