Code,Country,Study,Submission,Documents,Note,Version,Date
EE,Estonia,Post-Market,Competent Authority,CE certificate,,1.0,2022-04-29
EE,Estonia,Post-Market,Competent Authority,Decisions from other countries,,1.0,2022-04-29
EE,Estonia,Post-Market,Competent Authority,PMCF Plan,,1.0,2022-04-29
EE,Estonia,Post-Market,Competent Authority,Receipt of state fee,"Beneficiary's name: Ministry of Finance
Account:
SEB Pank EE891010220034796011 (BIC / SWIFT: EEUHEE2X)
Swedbank EE932200221023778606 (BIC / SWIFT: HABAEE2X)
LHV Bank EE777700771003813400 (BIC / SWIFT: LHVBEE22)
Luminor Bank EE701700017001577198 (BIC / SWIFT: NDEAEE2X)

Reference number: 2900083031

 NB! The reference number is mandatory on bank transfer!",1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,Cover Letter ,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,Aplication Form ,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,sponsor’s and manufacturer’s name & contact form,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,Specify that It is the first submission,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,All countries participants (if multicenter/nationals study),,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,EUDAMED ID (CIV ID),,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,EC opinion (asap),,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,CE mark certification,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,CIP,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,IB,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,Proof of Insurance ,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,ICF & Patient information documents,,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,"a statement indicating whether or not the device incorporates, as an integral part, a substance or human blood derivative referred to in Section 10 of Annex 1 of Directive 90/385/EEC respectively section 7.4 of Annex I of Directive 93/42/EEC;",,1.0,2022-04-29
ES,Spain,Pre-Market,Competent Authority,"PI CVs, GCPs",,1.0,2022-04-29
ES,Spain,Post-Market,Competent Authority,EC favorable responds,,1.0,2022-04-29
ES,Spain,Post-Market,Competent Authority,CE certification,,1.0,2022-04-29
ES,Spain,Post-Market,Competent Authority,CIP in Spanish,,1.0,2022-04-29
ES,Spain,Post-Market,Competent Authority,IFU in Spanish,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,MANDATORY,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Cover letter,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Application form,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,CIP,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,CEP,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Synopsis,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Statement of conformity,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Example of labels,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,List of GSPRs,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,AS APLICABLE,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Risk management documentation,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Test reports,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Proof of Clinical Investigation Insurance,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Suitability of investigational sites and investigation site team,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Manufacturer’s Instructions for Use,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Suitability of the investigators,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Recruitment procedures and advertising materials,,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,"ICF, participants information, compensation….",,1.0,2022-04-29
FI,Finland,Pre-Market,Competent Authority,Decisions from other countries,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,MANDATORY,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Cover letter,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Application form,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,CIP,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,CEP,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Synopsis,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Statement of conformity,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Example of labels,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,List of GSPRs,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,AS APLICABLE,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Risk management documentation,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Test reports,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Proof of Clinical Investigation Insurance,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Suitability of investigational sites and investigation site team,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Manufacturer’s Instructions for Use,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Suitability of the investigators,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Recruitment procedures and advertising materials,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,"ICF, participants information, compensation….",,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,CE Certificate,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,Decisions from other countries,,1.0,2022-04-29
FI,Finland,Post-Market,Competent Authority,PMCF Plan,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Main,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Application form (FAEC) ,Please refer to Annex 2 of AAP-part 2,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Clinical evaluation plan (CEP),summary of the clinical evaluation plan (precise Version number and Date),1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Investigator brochure (IB),(precise version number and date),1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Clinical investigation plan (PROTOCOLE),Containing all items of annex XV chap II.3 (precise Version number and Date),1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Protocol synopsis (RESUME),French,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Other information (Please refer to Annex XV chap II 4),,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,"Signed statement by the natural or legal person responsible for the manufacture of the investigational device in question that it conforms to the general safety and performance requirements apart from the aspects covered by the clinical investigation and that, with regards to those aspects, every precaution has been taken to protect the health and safety of the subject",,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,"The proof of insurance cover must comply with the articles L. 1121-10 and 
R.1121-4 to R1121-9 of the French public health code. It must cover at least 
the period between the first inclusion and the last visit of a French participant. 
It must mention the estimated end date of the study and the contact details 
of the EU legal representative. IN FRENCH",1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Documents to be used to obtain informed consent (NIFC),"Please refer to page 7 of AAP-part 2 for details regarding the modalities of 
submission. IN FRENCH",1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,"Patient Information form (including all written information to participants, and compensation of participants)",In French,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Informed consent sheet,In French,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Informed consent process,In French,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",In french,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),Please refer to page 7 of AAP part 2 for details,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),if applicable,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Technical file (DOSSIER_TECHNIQUE),,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Instruction for use for the clinical investigation ,Version No & Date,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,"Risk management, risk analysis",,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,List of standards and common specifications applied (if not included in the IB),(precise Version number and Date),1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,List of technical and functional features and the related expected clinical outcomes of the studied medical device,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Critical analysis of non-clinical and clinical data related to the MD studied in relation to the evaluation of the benefits and risks of the investigation,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Pre-clinical data,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Clinical data,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Other documents - National requirements (DOCUMENTS),,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",Please refer to page 7 of AAP for details regarding the CV,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Authorisation of the investigational site (JUS_EQUIPEMENT),,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Import certificate for investigational medicinal products used in the IC ,If applicable. In French,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,Copy of the authorization issued by the third party to the sponsor to communicate the data related to the MD,,1.0,2022-04-29
FR,France,Pre-Market,Competent Authority,PMCF plan,,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Main,,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Application form (FAEC) ,Please refer to Annex 2 of AAP-part 2,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Clinical evaluation plan (CEP),summary of the clinical evaluation plan (precise Version number and Date),1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Instruction for use (IFU) for CE medical device used within or without the scope of its intended purpose,(precise version number and date),1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Clinical investigation plan (PROTOCOLE),Containing all items of annex XV chap II.3 (precise Version number and Date),1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Protocol synopsis (RESUME),French,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Other information (Please refer to Annex XV chap II 4),,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,"The proof of insurance cover must comply with the articles L. 1121-10 and 
R.1121-4 to R1121-9 of the French public health code. It must cover at least 
the period between the first inclusion and the last visit of a French participant. 
It must mention the estimated end date of the study and the contact details 
of the EU legal representative. IN FRENCH",1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Documents to be used to obtain informed consent (NIFC),"Please refer to page 7 of AAP-part 2 for details regarding the modalities of 
submission. IN FRENCH",1.0,2022-04-29
FR,France,Post-Market,Competent Authority,"Patient Information form (including all written information to participants, and compensation of participants)",In French,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Informed consent sheet,In French,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Informed consent process,In French,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",In french,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),Please refer to page 7 of AAP part 2 for details,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),if applicable,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Technical file (DOSSIER_TECHNIQUE),,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Statement of conformity: EC declaration of conformity or EU declaration of conformity ,(refer to art.19),1.0,2022-04-29
FR,France,Post-Market,Competent Authority,EC certificate,,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Instructions for use for the clinical investigation ,(precise Version number and Date),1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Other documents - National requirements (DOCUMENTS),,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",Please refer to page 7 of AAP for details regarding the CV,1.0,2022-04-29
FR,France,Post-Market,Competent Authority,Import certificate for investigational medicinal products used in the IC ,If applicable. In French,1.0,2022-04-29
