Code,Country,Study,Submission,Documents,Note,Date
CZ,Czech Republic,Pre-Market,CA,written contract between the sponsor of the clinical investigation and the provider of healthcare services,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,a written contract between the sponsor of the clinical investigation and the investigator,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Investigator's Brochure,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,CIP,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,ICF,Section 18 Act on MDs,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Insurance Cerificate,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,A declaration as to whether the medical device contains an active substance or a human blood or plasma derivative as its integral part,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,"declaration as to whether the medical device, with a view to minimising the risks of TSE infection transfer to humans, has been manufactured using tissues of animal origin (if aplicable)",,2022-06-30
CZ,Czech Republic,Pre-Market,CA,declaration that the concerned medical device meets basic requirements set forth for medical devices in conformity assessment (CE Certificate),,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Device information ,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,"PI CVs, GCP",,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Clinical Trial Agreement (CTA),,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Economic compensation (if Applicable),,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Payment detail ,,2022-06-30
CZ,Czech Republic,Pre-Market,CA,Sponsor Letter ,,2022-06-30
CZ,Czech Republic,Post-Market,CA,written contract between the sponsor of the clinical investigation and the provider of healthcare services,,2022-06-30
CZ,Czech Republic,Post-Market,CA,a written contract between the sponsor of the clinical investigation and the investigator,,2022-06-30
CZ,Czech Republic,Post-Market,CA,Investigator's Brochure,,2022-06-30
CZ,Czech Republic,Post-Market,CA,CIP,,2022-06-30
CZ,Czech Republic,Post-Market,CA,ICF,Section 18 Act on MDs,2022-06-30
CZ,Czech Republic,Post-Market,CA,Insurance Cerificate,,2022-06-30
CZ,Czech Republic,Post-Market,CA,A declaration as to whether the medical device contains an active substance or a human blood or plasma derivative as its integral part,,2022-06-30
CZ,Czech Republic,Post-Market,CA,"declaration as to whether the medical device, with a view to minimising the risks of TSE infection transfer to humans, has been manufactured using tissues of animal origin (if aplicable)",,2022-06-30
CZ,Czech Republic,Post-Market,CA,declaration that the concerned medical device meets basic requirements set forth for medical devices in conformity assessment (CE Certificate),,2022-06-30
CZ,Czech Republic,Post-Market,CA,Device information ,,2022-06-30
CZ,Czech Republic,Post-Market,CA,"PI CVs, GCP",,2022-06-30
CZ,Czech Republic,Post-Market,CA,Clinical Trial Agreement (CTA),,2022-06-30
CZ,Czech Republic,Post-Market,CA,Economic compensation (if Applicable),,2022-06-30
CZ,Czech Republic,Post-Market,CA,Payment detail ,,2022-06-30
CZ,Czech Republic,Post-Market,CA,Sponsor Letter ,,2022-06-30
DK,Denmark,Pre-Market,CA,Notification Form,Signed by PI and Sponsor,2022-06-30
DK,Denmark,Pre-Market,CA,Protocol,in DK or EN. Dated and signed,2022-06-30
DK,Denmark,Pre-Market,CA,Synopsis,in DK. Language for mon-medical experts,2022-06-30
DK,Denmark,Pre-Market,CA,Participant information,,2022-06-30
DK,Denmark,Pre-Market,CA,ICF,,2022-06-30
DK,Denmark,Pre-Market,CA,Questionnaires,,2022-06-30
DK,Denmark,Pre-Market,CA,Recruitment materials,,2022-06-30
DK,Denmark,Pre-Market,CA,Documentation of insurance cover ,IN DK,2022-06-30
DK,Denmark,Pre-Market,CA,Sponsor contracts,,2022-06-30
DK,Denmark,Pre-Market,CA,"PI CS, GCPS, ID information",,2022-06-30
DK,Denmark,Pre-Market,CA,"Sponsor company name, VAT no., ",If Sponsor submit the application ,2022-06-30
DK,Denmark,Post-Market,CA,Notification Form,Signed by PI and Sponsor,2022-06-30
DK,Denmark,Post-Market,CA,Protocol,in DK or EN. Dated and signed,2022-06-30
DK,Denmark,Post-Market,CA,Synopsis,in DK. Language for mon-medical experts,2022-06-30
DK,Denmark,Post-Market,CA,Participant information,,2022-06-30
DK,Denmark,Post-Market,CA,ICF,,2022-06-30
DK,Denmark,Post-Market,CA,Questionnaires,,2022-06-30
DK,Denmark,Post-Market,CA,Recruitment materials,,2022-06-30
DK,Denmark,Post-Market,CA,Documentation of insurance cover ,IN DK,2022-06-30
DK,Denmark,Post-Market,CA,Sponsor contracts,,2022-06-30
DK,Denmark,Post-Market,CA,"PI CS, GCPS, ID information",,2022-06-30
DK,Denmark,Post-Market,CA,"Sponsor company name, VAT no., ",If Sponsor submit the application ,2022-06-30
DE,Germany,Pre-Market,CA,CIP ,According to MDR Annex XV Chapter II. 3,2022-06-30
DE,Germany,Pre-Market,CA,IB,According to MDR Annex XV Chapter II. 2,2022-06-30
DE,Germany,Pre-Market,CA,Synopsis,in DE. According to MDR Annex XV Chapter II. 1.11,2022-06-30
DE,Germany,Pre-Market,CA,Description of the procedure,"A detailed description of the clinical procedures and diagnostic tests used during the course of the clinical investigation and, in particular, details of any deviations from usual practice",2022-06-30
DE,Germany,Pre-Market,CA,The pre-clinical evaluation,According to MDR Annex XV Chapter II. 2.3,2022-06-30
DE,Germany,Pre-Market,CA,IFU,Gebrauchsanweisung. According to MDR Annex XV Chapter II. 2.2,2022-06-30
DE,Germany,Pre-Market,CA,Risk analysis,According to MDR Annex XV Chapter II. 2.5,2022-06-30
DE,Germany,Pre-Market,CA,Signed statement for GSPRs,According to MDR Annex XV Chapter II. 4.1,2022-06-30
DE,Germany,Pre-Market,CA,Follow-up plan,According to MDR Annex XV Chapter II. 3.16 ,2022-06-30
DE,Germany,Pre-Market,CA,Power of Attorney for Representatives/ Vollmacht,According to MDR Annex XV Chapter II. 3.12,2022-06-30
DE,Germany,Pre-Market,CA,Site sustainability,According to MDR Annex XV Chapter II. 1.13,2022-06-30
DE,Germany,Pre-Market,CA,"PI Cvs, GCPs",,2022-06-30
DE,Germany,Pre-Market,CA,"Other staffs Cvs, GCPs",,2022-06-30
DE,Germany,Pre-Market,CA,Patient information & ICF,According to MDR Annex XV Chapter II. 4.4,2022-06-30
DE,Germany,Pre-Market,CA,Justification Inclusion of particularly vulnerable groups,If aplicable ,2022-06-30
DE,Germany,Pre-Market,CA,Proof of insurance,According to MDR Annex XV Chapter II. 4.5,2022-06-30
DE,Germany,Pre-Market,CA,Subjects compensation,According to MDR Annex XV Chapter II. 3.1.4,2022-06-30
DE,Germany,Pre-Market,CA,Data protection,,2022-06-30
DE,Germany,Pre-Market,CA,CTA,,2022-06-30
DE,Germany,Pre-Market,CA,Criteria and procedures for follow-up of subjects following the end of study,,2022-06-30
DE,Germany,Pre-Market,CA,CEP,According to MDR Annex XV Chapter II. 3.18,2022-06-30
DE,Germany,Pre-Market,CA,List  of technical documentation ,,2022-06-30
DE,Germany,Post-Market,CA,CIP ,According to MDR Annex XV Chapter II. 3,2022-06-30
DE,Germany,Post-Market,CA,IB,According to MDR Annex XV Chapter II. 2,2022-06-30
DE,Germany,Post-Market,CA,Synopsis,in DE. According to MDR Annex XV Chapter II. 1.11,2022-06-30
DE,Germany,Post-Market,CA,Description of the procedure,"A detailed description of the clinical procedures and diagnostic tests used during the course of the clinical investigation and, in particular, details of any deviations from usual practice",2022-06-30
DE,Germany,Post-Market,CA,The pre-clinical evaluation,According to MDR Annex XV Chapter II. 2.3,2022-06-30
DE,Germany,Post-Market,CA,IFU,Gebrauchsanweisung. According to MDR Annex XV Chapter II. 2.2,2022-06-30
DE,Germany,Post-Market,CA,Risk analysis,According to MDR Annex XV Chapter II. 2.5,2022-06-30
DE,Germany,Post-Market,CA,Signed statement for GSPRs,According to MDR Annex XV Chapter II. 4.1,2022-06-30
DE,Germany,Post-Market,CA,Follow-up plan,According to MDR Annex XV Chapter II. 3.16 ,2022-06-30
DE,Germany,Post-Market,CA,Power of Attorney for Representatives/ Vollmacht,According to MDR Annex XV Chapter II. 3.12,2022-06-30
DE,Germany,Post-Market,CA,Site sustainability,According to MDR Annex XV Chapter II. 1.13,2022-06-30
DE,Germany,Post-Market,CA,"PI Cvs, GCPs",,2022-06-30
DE,Germany,Post-Market,CA,"Other staffs Cvs, GCPs",,2022-06-30
DE,Germany,Post-Market,CA,Patient information & ICF,According to MDR Annex XV Chapter II. 4.4,2022-06-30
DE,Germany,Post-Market,CA,Justification Inclusion of particularly vulnerable groups,If aplicable ,2022-06-30
DE,Germany,Post-Market,CA,Proof of insurance,According to MDR Annex XV Chapter II. 4.5,2022-06-30
DE,Germany,Post-Market,CA,Subjects compensation,According to MDR Annex XV Chapter II. 3.1.4,2022-06-30
DE,Germany,Post-Market,CA,Data protection,,2022-06-30
DE,Germany,Post-Market,CA,CTA,,2022-06-30
DE,Germany,Post-Market,CA,Criteria and procedures for follow-up of subjects following the end of study,,2022-06-30
DE,Germany,Post-Market,CA,CEP,According to MDR Annex XV Chapter II. 3.18,2022-06-30
DE,Germany,Post-Market,CA,List  of technical documentation ,,2022-06-30
EE,Estonia,Pre-Market,CA,Application Form,Download from the webpage,2022-06-30
EE,Estonia,Pre-Market,CA,Study Protocol,,2022-06-30
EE,Estonia,Pre-Market,CA,Written information to subjects and consent form (s) for the subject.,,2022-06-30
EE,Estonia,Pre-Market,CA,"PI Cvs, GCPs",,2022-06-30
EE,Estonia,Pre-Market,CA,"CRF, questionnaires.",In Estonian,2022-06-30
EE,Estonia,Pre-Market,CA,Recruitment plan,In Estonian,2022-06-30
EE,Estonia,Pre-Market,CA,GDPR plan,,2022-06-30
EE,Estonia,Post-Market,CA,Application Form,Download from the webpage,2022-06-30
EE,Estonia,Post-Market,CA,Study Protocol,,2022-06-30
EE,Estonia,Post-Market,CA,Written information to subjects and consent form (s) for the subject.,,2022-06-30
EE,Estonia,Post-Market,CA,"PI Cvs, GCPs",,2022-06-30
EE,Estonia,Post-Market,CA,"CRF, questionnaires.",In Estonian,2022-06-30
EE,Estonia,Post-Market,CA,Recruitment plan,In Estonian,2022-06-30
EE,Estonia,Post-Market,CA,GDPR plan,,2022-06-30
ES,Spain,Pre-Market,CA,Cover Letter,,2022-06-30
ES,Spain,Pre-Market,CA,CIP ,"Acceptable in EN. Version, dated and signature",2022-06-30
ES,Spain,Pre-Market,CA,Synopsis,"in ES. Version, dated and sign.",2022-06-30
ES,Spain,Pre-Market,CA,Patient information and ICF,Version and date,2022-06-30
ES,Spain,Pre-Market,CA,Site sustainability,,2022-06-30
ES,Spain,Pre-Market,CA,"PI CVs, GCPs. ",PI name with 2 surnames,2022-06-30
ES,Spain,Pre-Market,CA,PI statement to compromise with the study.,PI name with 2 surnames,2022-06-30
ES,Spain,Pre-Market,CA,Study budget report,,2022-06-30
ES,Spain,Pre-Market,CA,Proof of Insurance ,,2022-06-30
ES,Spain,Pre-Market,CA,Recruitment Plan,,2022-06-30
ES,Spain,Pre-Market,CA,Sponsor statement ,,2022-06-30
ES,Spain,Post-Market,CA,Cover Letter,,2022-06-30
ES,Spain,Post-Market,CA,CIP ,"Acceptable in EN. Version, dated and signature",2022-06-30
ES,Spain,Post-Market,CA,Synopsis,"in ES. Version, dated and sign.",2022-06-30
ES,Spain,Post-Market,CA,Patient information and ICF,Version and date,2022-06-30
ES,Spain,Post-Market,CA,Site sustainability,,2022-06-30
ES,Spain,Post-Market,CA,"PI CVs, GCPs. ",PI name with 2 surnames,2022-06-30
ES,Spain,Post-Market,CA,PI statement to compromise with the study.,PI name with 2 surnames,2022-06-30
ES,Spain,Post-Market,CA,Study budget report,,2022-06-30
ES,Spain,Post-Market,CA,Proof of Insurance ,,2022-06-30
ES,Spain,Post-Market,CA,Recruitment Plan,,2022-06-30
ES,Spain,Post-Market,CA,Sponsor statement ,,2022-06-30
ES,Spain,Post-Market,CA,CE marking certification,,2022-06-30
FI,Finland,Pre-Market,CA,Cover Letter,,2022-06-30
FI,Finland,Pre-Market,CA,Synopsis,In Finnish,2022-06-30
FI,Finland,Pre-Market,CA,"Study on the ethics of research, including an assessment of the need for and relevance of research and a comparison of benefits and harms *",,2022-06-30
FI,Finland,Pre-Market,CA,Patient information,,2022-06-30
FI,Finland,Pre-Market,CA,ICF ,,2022-06-30
FI,Finland,Pre-Market,CA,Recruitment plan,,2022-06-30
FI,Finland,Pre-Market,CA,Other material to be provided to the subject,"questionnaires, patient diaries, recruitment notice, etc. material used for recruitment",2022-06-30
FI,Finland,Pre-Market,CA,Research plan,in EN,2022-06-30
FI,Finland,Pre-Market,CA,"Statement of qualifications of PI and his team. PI CV, GCP.",,2022-06-30
FI,Finland,Pre-Market,CA,Report on finance and detailed costs+ statement of possible conflicts of interest and interests,,2022-06-30
FI,Finland,Pre-Market,CA,Proof of insurance,,2022-06-30
FI,Finland,Pre-Market,CA,GDPR ,,2022-06-30
FI,Finland,Post-Market,CA,Cover Letter,,2022-06-30
FI,Finland,Post-Market,CA,Synopsis,In Finnish,2022-06-30
FI,Finland,Post-Market,CA,"Study on the ethics of research, including an assessment of the need for and relevance of research and a comparison of benefits and harms *",,2022-06-30
FI,Finland,Post-Market,CA,Patient information,,2022-06-30
FI,Finland,Post-Market,CA,ICF ,,2022-06-30
FI,Finland,Post-Market,CA,Recruitment plan,,2022-06-30
FI,Finland,Post-Market,CA,Other material to be provided to the subject,"questionnaires, patient diaries, recruitment notice, etc. material used for recruitment",2022-06-30
FI,Finland,Post-Market,CA,Research plan,in EN,2022-06-30
FI,Finland,Post-Market,CA,"Statement of qualifications of PI and his team. PI CV, GCP.",,2022-06-30
FI,Finland,Post-Market,CA,Report on finance and detailed costs+ statement of possible conflicts of interest and interests,,2022-06-30
FI,Finland,Post-Market,CA,Proof of insurance,,2022-06-30
FI,Finland,Post-Market,CA,GDPR ,,2022-06-30
FR,France,Pre-Market,CA,Main,,2022-06-30
FR,France,Pre-Market,CA,Application form (FAEC) ,,2022-06-30
FR,France,Pre-Market,CA,Clinical evaluation plan (CEP),,2022-06-30
FR,France,Pre-Market,CA,Instruction for use (IFU) for CE medical device used within or without the scope of its intended purpose,,2022-06-30
FR,France,Pre-Market,CA,Clinical investigation plan (PROTOCOLE),,2022-06-30
FR,France,Pre-Market,CA,Protocol synopsis (RESUME),,2022-06-30
FR,France,Pre-Market,CA,Other information (Please refer to Annex XV chap II 4),,2022-06-30
FR,France,Pre-Market,CA,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,2022-06-30
FR,France,Pre-Market,CA,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,,2022-06-30
FR,France,Pre-Market,CA,Documents to be used to obtain informed consent (NIFC),,2022-06-30
FR,France,Pre-Market,CA,"Patient Information form (including all written information to participants, and compensation of participants)",,2022-06-30
FR,France,Pre-Market,CA,Informed consent sheet,,2022-06-30
FR,France,Pre-Market,CA,Informed consent process,,2022-06-30
FR,France,Pre-Market,CA,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",,2022-06-30
FR,France,Pre-Market,CA,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),,2022-06-30
FR,France,Pre-Market,CA,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),,2022-06-30
FR,France,Pre-Market,CA,Technical file (DOSSIER_TECHNIQUE),,2022-06-30
FR,France,Pre-Market,CA,Statement of conformity: EC declaration of conformity or EU declaration of conformity ,,2022-06-30
FR,France,Pre-Market,CA,EC certificate,,2022-06-30
FR,France,Pre-Market,CA,Instructions for use for the clinical investigation ,,2022-06-30
FR,France,Pre-Market,CA,Other documents - National requirements (DOCUMENTS),,2022-06-30
FR,France,Pre-Market,CA,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",,2022-06-30
FR,France,Pre-Market,CA,Import certificate for investigational medicinal products used in the IC ,,2022-06-30
FR,France,Pre-Market,CA,PMCF plan,,2022-06-30
FR,France,Post-Market,CA,Main,,2022-06-30
FR,France,Post-Market,CA,Application form (FAEC) ,,2022-06-30
FR,France,Post-Market,CA,Clinical evaluation plan (CEP),,2022-06-30
FR,France,Post-Market,CA,Instruction for use (IFU) for CE medical device used within or without the scope of its intended purpose,,2022-06-30
FR,France,Post-Market,CA,Clinical investigation plan (PROTOCOLE),,2022-06-30
FR,France,Post-Market,CA,Protocol synopsis (RESUME),,2022-06-30
FR,France,Post-Market,CA,Other information (Please refer to Annex XV chap II 4),,2022-06-30
FR,France,Post-Market,CA,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,2022-06-30
FR,France,Post-Market,CA,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,,2022-06-30
FR,France,Post-Market,CA,Documents to be used to obtain informed consent (NIFC),,2022-06-30
FR,France,Post-Market,CA,"Patient Information form (including all written information to participants, and compensation of participants)",,2022-06-30
FR,France,Post-Market,CA,Informed consent sheet,,2022-06-30
FR,France,Post-Market,CA,Informed consent process,,2022-06-30
FR,France,Post-Market,CA,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",,2022-06-30
FR,France,Post-Market,CA,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),,2022-06-30
FR,France,Post-Market,CA,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),,2022-06-30
FR,France,Post-Market,CA,Technical file (DOSSIER_TECHNIQUE),,2022-06-30
FR,France,Post-Market,CA,Statement of conformity: EC declaration of conformity or EU declaration of conformity ,,2022-06-30
FR,France,Post-Market,CA,EC certificate,,2022-06-30
FR,France,Post-Market,CA,Instructions for use for the clinical investigation ,,2022-06-30
FR,France,Post-Market,CA,Other documents - National requirements (DOCUMENTS),,2022-06-30
FR,France,Post-Market,CA,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",,2022-06-30
FR,France,Post-Market,CA,Import certificate for investigational medicinal products used in the IC ,,2022-06-30
FR,France,Post-Market,CA,PMCF plan,,2022-06-30
GK,Grece,Pre-Market,CA,I. Cover letter which will include a list of contents,,2022-06-30
GK,Grece,Pre-Market,CA,"II. General Part: The documentation to be included in the General Part of the filing file to the EOF is set out in Annex XV, Chapter II of Regulation (EU) 2017/745.",,2022-06-30
GK,Grece,Pre-Market,CA,Application Form,,2022-06-30
GK,Grece,Pre-Market,CA,Investigator Brochure (IB),,2022-06-30
GK,Grece,Pre-Market,CA,Clinical Investigation Plan (CIP),,2022-06-30
GK,Grece,Pre-Market,CA,Compliance statement letter,,2022-06-30
GK,Grece,Pre-Market,CA,Insurance certificate,,2022-06-30
GK,Grece,Pre-Market,CA,Patient informed consent form (ICF),,2022-06-30
GK,Grece,Pre-Market,CA,Data confidentiality letter,,2022-06-30
GK,Grece,Pre-Market,CA,Instruction for use (IFU),,2022-06-30
GK,Grece,Pre-Market,CA,Case report form (CRF),,2022-06-30
GK,Grece,Pre-Market,CA,"III. Special Part: In addition to the supporting documents of the General Part, the file to the EOF will include the following Special supporting documents:",,2022-06-30
GK,Grece,Pre-Market,CA,"Completed the application form in Greek (available on the EOF website), in searchable pdf format, with signature, signatory details and date  ",,2022-06-30
GK,Grece,Pre-Market,CA,"General Summary of the clinical investigation plan (SYNOPSIS) in the Greek language (Relative to Section 3.1.5 of Reg. 2017/745, Par. XV, Chapter II)",,2022-06-30
GK,Grece,Pre-Market,CA,"Patient information and consent form (s), in Greek (& original in English if available). ",,2022-06-30
GK,Grece,Pre-Market,CA,Agreement PI & Sponsor,,2022-06-30
GK,Grece,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
GK,Grece,Pre-Market,CA,"If the applicant is not the sponsor, a letter of authorization to the applicant to act on behalf of the sponsor.",,2022-06-30
GK,Grece,Pre-Market,CA,CE marking certificate (if aplicable),,2022-06-30
GK,Grece,Pre-Market,CA,"Model of the label in the Greek language in which there will be, among other information, the labeling ""exclusively for clinical trials"".",,2022-06-30
GK,Grece,Pre-Market,CA,"Responsible statement from the sponsor stating whether the product contains as an integral part of the substance or derivative of human blood (in addition to Point 2.6 of Reg. 2017/745, Par. XV, Chapter II).",,2022-06-30
GK,Grece,Pre-Market,CA,Proof of payment of a fee in favor of EOF,,2022-06-30
GK,Grece,Pre-Market,CA,Study Budget,,2022-06-30
GK,Grece,Post-Market,CA,I. Cover letter which will include a list of contents,,2022-06-30
GK,Grece,Post-Market,CA,"II. General Part: The documentation to be included in the General Part of the filing file to the EOF is set out in Annex XV, Chapter II of Regulation (EU) 2017/745.",,2022-06-30
GK,Grece,Post-Market,CA,Application Form,,2022-06-30
GK,Grece,Post-Market,CA,Investigator Brochure (IB),,2022-06-30
GK,Grece,Post-Market,CA,Clinical Investigation Plan (CIP),,2022-06-30
GK,Grece,Post-Market,CA,Compliance statement letter,,2022-06-30
GK,Grece,Post-Market,CA,Insurance certificate,,2022-06-30
GK,Grece,Post-Market,CA,Patient informed consent form (ICF),,2022-06-30
GK,Grece,Post-Market,CA,Data confidentiality letter,,2022-06-30
GK,Grece,Post-Market,CA,Instruction for use (IFU),,2022-06-30
GK,Grece,Post-Market,CA,Case report form (CRF),,2022-06-30
GK,Grece,Post-Market,CA,"III. Special Part: In addition to the supporting documents of the General Part, the file to the EOF will include the following Special supporting documents:",,2022-06-30
GK,Grece,Post-Market,CA,"Completed the application form in Greek (available on the EOF website), in searchable pdf format, with signature, signatory details and date  ",,2022-06-30
GK,Grece,Post-Market,CA,"General Summary of the clinical investigation plan (SYNOPSIS) in the Greek language (Relative to Section 3.1.5 of Reg. 2017/745, Par. XV, Chapter II)",,2022-06-30
GK,Grece,Post-Market,CA,"Patient information and consent form (s), in Greek (& original in English if available). ",,2022-06-30
GK,Grece,Post-Market,CA,Agreement PI & Sponsor,,2022-06-30
GK,Grece,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
GK,Grece,Post-Market,CA,"If the applicant is not the sponsor, a letter of authorization to the applicant to act on behalf of the sponsor.",,2022-06-30
GK,Grece,Post-Market,CA,CE marking certificate (if aplicable),,2022-06-30
GK,Grece,Post-Market,CA,"Model of the label in the Greek language in which there will be, among other information, the labeling ""exclusively for clinical trials"".",,2022-06-30
GK,Grece,Post-Market,CA,"Responsible statement from the sponsor stating whether the product contains as an integral part of the substance or derivative of human blood (in addition to Point 2.6 of Reg. 2017/745, Par. XV, Chapter II).",,2022-06-30
GK,Grece,Post-Market,CA,Proof of payment of a fee in favor of EOF,,2022-06-30
GK,Grece,Post-Market,CA,Study Budget,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Cover Letter,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Application Form ,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,CIP,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Synopsis,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Patient Consent Statement (ICF),,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,The Declaration of Compliance with the Declaration of Helsinki ,Download from the website,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,"CVs, GCPs of PI",,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,"List of publications of the supervisor and participants in the research, if not included in the MTMT database. ","(Please indicate A letter of intent from the study director or coordinating study director, in which he or she undertakes to carry out the study Letter (s) of support from the head (s) of the institution - statement (s) of acceptance",2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Privacy/Confidentiality statement ,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Institutional liability insurance in the case of an intervention investigation.,,2022-06-30
HR,Croatia (local name: Hrvatska),Pre-Market,CA,Proof of payment of the service fee.,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Cover Letter,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Application Form ,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,CIP,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Synopsis,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Patient Consent Statement (ICF),,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,The Declaration of Compliance with the Declaration of Helsinki ,Download from the website,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,"CVs, GCPs of PI",,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,"List of publications of the supervisor and participants in the research, if not included in the MTMT database. ","(Please indicate A letter of intent from the study director or coordinating study director, in which he or she undertakes to carry out the study Letter (s) of support from the head (s) of the institution - statement (s) of acceptance",2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Privacy/Confidentiality statement ,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Institutional liability insurance in the case of an intervention investigation.,,2022-06-30
HR,Croatia (local name: Hrvatska),Post-Market,CA,Proof of payment of the service fee.,,2022-06-30
IE,Ireland,Pre-Market,CA,Application Form,Download from webpage,2022-06-30
IE,Ireland,Pre-Market,CA,Checklist form ,Download from webpage,2022-06-30
IE,Ireland,Pre-Market,CA,Fee payment form,https://www.nrecoffice.ie/apply-2/fees/,2022-06-30
IE,Ireland,Pre-Market,CA,Cover Letter,Headed paper,2022-06-30
IE,Ireland,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
IE,Ireland,Pre-Market,CA,Patient information and ICF,,2022-06-30
IE,Ireland,Pre-Market,CA,Proof of insurance,,2022-06-30
IE,Ireland,Pre-Market,CA,Site sustainability form,,2022-06-30
IE,Ireland,Pre-Market,CA,GDPR ,,2022-06-30
IE,Ireland,Pre-Market,CA,Details of any Data Monitoring Committee,If aplicable,2022-06-30
IE,Ireland,Pre-Market,CA,GSPR signed statement,,2022-06-30
IE,Ireland,Pre-Market,CA,Letter from Sponsor,,2022-06-30
IE,Ireland,Pre-Market,CA,CRF,,2022-06-30
IE,Ireland,Pre-Market,CA,Recruitment plan,,2022-06-30
IE,Ireland,Pre-Market,CA,CIP,,2022-06-30
IE,Ireland,Pre-Market,CA,IB,,2022-06-30
IE,Ireland,Post-Market,CA,Application Form,Download from webpage,2022-06-30
IE,Ireland,Post-Market,CA,Checklist form ,Download from webpage,2022-06-30
IE,Ireland,Post-Market,CA,Fee payment form,https://www.nrecoffice.ie/apply-2/fees/,2022-06-30
IE,Ireland,Post-Market,CA,Cover Letter,Headed paper,2022-06-30
IE,Ireland,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
IE,Ireland,Post-Market,CA,Patient information and ICF,,2022-06-30
IE,Ireland,Post-Market,CA,Proof of insurance,,2022-06-30
IE,Ireland,Post-Market,CA,Site sustainability form,,2022-06-30
IE,Ireland,Post-Market,CA,GDPR ,,2022-06-30
IE,Ireland,Post-Market,CA,Details of any Data Monitoring Committee,If aplicable,2022-06-30
IE,Ireland,Post-Market,CA,GSPR signed statement,,2022-06-30
IE,Ireland,Post-Market,CA,Letter from Sponsor,,2022-06-30
IE,Ireland,Post-Market,CA,CRF,,2022-06-30
IE,Ireland,Post-Market,CA,Recruitment plan,,2022-06-30
IE,Ireland,Post-Market,CA,CIP,,2022-06-30
IE,Ireland,Post-Market,CA,IB,,2022-06-30
IT,Italy,Pre-Market,CA,"Letter from the sponsor requesting an opinion for the study (specify the title, duration and specific type of the study)",,2022-06-30
IT,Italy,Pre-Market,CA,"Letter of proxy from the Sponsor, if the CRO is present= Sponsor delegation of authority",,2022-06-30
IT,Italy,Pre-Market,CA,Single and definitive opinion of the Coordinating Center Ethics Committee limited to observational studies of prospective and drug cohort,,2022-06-30
